0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,angle,yarnwidth,yarnheight,space,epoxy_e,epoxy_v,yield_strength_1,plastic_strain_1,yield_strength_2,plastic_strain_2,fibre_density (kg/m^3),fibre_lineardensity (kg/m),fibre_e1,fibre_e2,fibre_e3,fibre_g12,fibre_g23,fibre_g13,fibre_v1,fibre_v2,fibre_v3,S_0,E_0,S_1,E_1,S_2,E_2,S_3,E_3,S_4,E_4,S_5,E_5,S_6,E_6,S_7,E_7,S_8,E_8,S_9,E_9,S_10,E_10,S_11,E_11,S_12,E_12,S_13,E_13,S_14,E_14,S_15,E_15,S_16,E_16,S_17,E_17,S_18,E_18,S_19,E_19,S_20,E_20
1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0.717567042,0.381814028,1.116224799,20000,0.4,3,0,600,0.3,2550,0.000548712,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,982134.11,2.42E-05,1964268.21,4.84E-05,2945985.09,7.26E-05,3853887.24,9.68E-05,4551435.45,0.0001209,5110444.47,0.0001451,5613289.03,0.0001693,6092436.09,0.0001935,6559682.35,0.0002177,7020127.97,0.0002419,7476133.82,0.0002661,7928957.15,0.0002903,8379383.76,0.0003145,8827914.5,0.0003386,9274911.15,0.0003628,9720650.99,0.000387,10165355.86,0.0004112,10609188.74,0.0004354,11052284.44,0.0004596,11494725.7,0.0004838
0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.563218959,0.29599287,0.928406894,20000,0.4,3,0,600,0.3,2550,0.000333879,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,991434.4,2.48E-05,1982814.05,4.95E-05,2973446.96,7.43E-05,3876151.35,9.91E-05,4570114.84,0.0001239,5139194.23,0.0001486,5651566.95,0.0001734,6142523.9,0.0001982,6623327.41,0.000223,7098301.93,0.0002477,7569454.18,0.0002725,8037905.65,0.0002973,8504299.44,0.0003221,8969088.1,0.0003468,9432579.96,0.0003716,9895017.83,0.0003964,10356583.67,0.0004212,10817423.04,0.0004459,11277650.4,0.0004707,11737352.41,0.0004955
1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.5418233,0.17485519,0.974231195,20000,0.4,3,0,600,0.3,2550,0.000189743,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,951285.77,2.46E-05,1902571.54,4.93E-05,2853725.63,7.39E-05,3755036.98,9.85E-05,4432755.49,0.0001232,4972569.76,0.0001478,5458808.84,0.0001724,5918030.74,0.0001971,6365658.28,0.0002217,6807747.47,0.0002463,7246321.42,0.000271,7682294.84,0.0002956,8116301.72,0.0003203,8548780.18,0.0003449,8980037.62,0.0003695,9410312.59,0.0003942,9839775.33,0.0004188,10268550.71,0.0004434,10696743.33,0.0004681,11124438.58,0.0004927
0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.520252809,0.329864181,0.863434361,20000,0.4,3,0,600,0.3,2550,0.0003437,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,973488.65,2.43E-05,1946977.29,4.86E-05,2919981.97,7.30E-05,3830511.03,9.73E-05,4564461.24,0.0001216,5155945.53,0.0001459,5675302.52,0.0001703,6170158.82,0.0001946,6654229.21,0.0002189,7132221.66,0.0002432,7606196.85,0.0002675,8077256.59,0.0002919,8546080.76,0.0003162,9013155.16,0.0003405,9478806.63,0.0003648,9943296.9,0.0003891,10406807.9,0.0004135,10869490.31,0.0004378,11331466.67,0.0004621,11792830.2,0.0004864
0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0.33778975,0.154516261,0.562201548,20000,0.4,3,0,600,0.3,2550,0.000104532,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,993093.7,2.49E-05,1986187.41,4.98E-05,2978884.55,7.47E-05,3902460.78,9.96E-05,4631780.26,0.0001245,5221833.63,0.0001494,5749670.78,0.0001743,6253053.23,0.0001992,6746187.27,0.0002241,7233841.3,0.000249,7717866.04,0.0002739,8199337.85,0.0002988,8678873.62,0.0003237,9156871.55,0.0003486,9633641.93,0.0003735,10109408.72,0.0003984,10584351.91,0.0004233,11058610.68,0.0004482,11532300.16,0.0004731,12005498.82,0.000498
0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0.987552553,0.190738032,1.567464309,20000,0.4,3,0,600,0.3,2550,0.000377249,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,1011671.97,2.49E-05,2023343.93,4.98E-05,3034967.48,7.46E-05,4001187.58,9.95E-05,4741983.38,0.0001244,5362989.04,0.0001493,5930746.14,0.0001742,6477097.99,0.000199,7014546.7,0.0002239,7546901.04,0.0002488,8075897.85,0.0002737,8602477.91,0.0002986,9127254.85,0.0003235,9650628.21,0.0003483,10172888.67,0.0003732,10694240.57,0.0003981,11214843.25,0.000423,11734817.11,0.0004479,12254255.82,0.0004727,12773244.5,0.0004976
1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0.500549698,0.179056981,0.907226573,20000,0.4,3,0,600,0.3,2550,0.000179502,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,930587.38,2.42E-05,1861174.76,4.85E-05,2791722.97,7.27E-05,3685260.13,9.70E-05,4386647.98,0.0001212,4945398.81,0.0001455,5433226.5,0.0001697,5891252.3,0.000194,6337300.92,0.0002182,6777552.91,0.0002425,7214180.18,0.0002667,7648262.26,0.000291,8080437.13,0.0003152,8511112.76,0.0003395,8940594.13,0.0003637,9369110.15,0.000388,9796824.78,0.0004122,10223865.06,0.0004365,10650328.92,0.0004607,11076304.78,0.000485
1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0.745722777,0.114870291,1.489991275,20000,0.4,3,0,600,0.3,2550,0.00017156,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,858073.89,2.48E-05,1716147.78,4.97E-05,2574195.98,7.45E-05,3427713.08,9.93E-05,4127352.73,0.0001242,4607363.35,0.000149,5024655.26,0.0001738,5420174.37,0.0001987,5805472.07,0.0002235,6185591.61,0.0002483,6562676.17,0.0002732,6937683.94,0.000298,7311146.61,0.0003228,7683403.04,0.0003477,8054700.22,0.0003725,8425215.02,0.0003973,8795077.03,0.0004222,9164386.66,0.000447,9533228.34,0.0004718,9901663.16,0.0004966
1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0.834600035,0.287225694,1.508225176,20000,0.4,3,0,600,0.3,2550,0.0004801,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,943555.48,2.45E-05,1887110.96,4.91E-05,2830582.29,7.36E-05,3734287.06,9.81E-05,4439903.82,0.0001227,5004817.85,0.0001472,5500605.03,0.0001717,5967784.02,0.0001963,6423853.33,0.0002208,6874185.21,0.0002453,7320971.82,0.0002699,7765239.33,0.0002944,8207613.12,0.0003189,8648526.33,0.0003435,9088254.27,0.000368,9527026.12,0.0003925,9964998.85,0.000417,10402300.04,0.0004416,10839035.46,0.0004661,11275284.86,0.0004906
1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0.928792301,0.35815056,1.430669996,20000,0.4,3,0,600,0.3,2550,0.000666215,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,995421.06,2.45E-05,1990842.11,4.89E-05,2985736.32,7.34E-05,3912781.75,9.79E-05,4624685.19,0.0001223,5206971.97,0.0001468,5735498.36,0.0001712,6238738.85,0.0001957,6731549.88,0.0002202,7218640.89,0.0002446,7702045.82,0.0002691,8182839.13,0.0002936,8661607.01,0.000318,9138793.73,0.0003425,9614699.47,0.000367,10089561.98,0.0003914,10563548.04,0.0004159,11036786.1,0.0004404,11509390.41,0.0004648,11981455.36,0.0004893
0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0.653762262,0.229288447,1.220766897,20000,0.4,3,0,600,0.3,2550,0.000300215,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,926941.27,2.46E-05,1853882.55,4.91E-05,2780719.57,7.37E-05,3676170.93,9.83E-05,4384745.16,0.0001229,4939646.72,0.0001474,5422086.43,0.000172,5878798.18,0.0001966,6324903.52,0.0002212,6765400.52,0.0002457,7202456.78,0.0002703,7637090.81,0.0002949,8069950.23,0.0003195,8501413.74,0.000344,8931765.84,0.0003686,9361222.19,0.0003932,9789936.74,0.0004178,10218025.11,0.0004423,10645580.84,0.0004669,11072674.72,0.0004915
0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.641224935,0.195863694,1.276562023,20000,0.4,3,0,600,0.3,2550,0.000251533,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,842048.5,2.43E-05,1684097.01,4.86E-05,2526106.61,7.29E-05,3353746.43,9.71E-05,4004065.2,0.0001214,4454388.75,0.0001457,4840404.99,0.00017,5198792.07,0.0001943,5544083.4,0.0002186,5882425.44,0.0002428,6216671.28,0.0002671,6548242.2,0.0002914,6877825.01,0.0003157,7205858.2,0.00034,7532636.29,0.0003643,7858367.23,0.0003885,8183228.47,0.0004128,8507348.72,0.0004371,8830827.59,0.0004614,9153746.54,0.0004857
1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0.335732135,0.318674787,0.509379679,20000,0.4,3,0,600,0.3,2550,0.000214275,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,995791.25,2.36E-05,1991582.5,4.71E-05,2987064.89,7.07E-05,3934395.18,9.42E-05,4709479.25,0.0001178,5346442.19,0.0001413,5924728.79,0.0001649,6476540.14,0.0001885,7014065.48,0.000212,7543439.46,0.0002356,8067661.08,0.0002591,8588198.78,0.0002827,9105974.92,0.0003063,9621599.4,0.0003298,10135501.76,0.0003534,10647965.94,0.0003769,11159221.56,0.0004005,11669452.31,0.000424,12178799.31,0.0004476,12687384.67,0.0004712
0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0.895120177,0.311075212,1.370228134,20000,0.4,3,0,600,0.3,2550,0.000557669,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,1010976.19,2.48E-05,2021952.38,4.96E-05,3032789.4,7.44E-05,3956555.77,9.93E-05,4635560.85,0.0001241,5203273.36,0.0001489,5727551.09,0.0001737,6229637.12,0.0001985,6720903.05,0.0002233,7206448.83,0.0002481,7688406.4,0.0002729,8167789.27,0.0002978,8645180.1,0.0003226,9120990.11,0.0003474,9595572.48,0.0003722,10069178.03,0.000397,10541973.12,0.0004218,11014084.87,0.0004466,11485595.16,0.0004715,11956583.35,0.0004963
1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0.275986179,0.198632036,0.432845435,20000,0.4,3,0,600,0.3,2550,0.000109791,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,948307.58,2.31E-05,1896615.17,4.62E-05,2844297.52,6.93E-05,3747648.25,9.24E-05,4503852.96,0.0001155,5110505.34,0.0001386,5639942.35,0.0001617,6139592.23,0.0001848,6626259.75,0.0002079,7105748.79,0.000231,7580392.97,0.0002541,8051582.73,0.0002772,8520175.06,0.0003003,8986716.1,0.0003234,9451621.91,0.0003465,9915171.13,0.0003696,10377574.16,0.0003928,10839010.75,0.0004159,11299618.36,0.000439,11759518.6,0.0004621
0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0.230276914,0.130746845,0.45508221,20000,0.4,3,0,600,0.3,2550,6.03E-05,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,857613.77,2.42E-05,1715227.54,4.83E-05,2572479.11,7.25E-05,3400108.12,9.67E-05,4060202.02,0.0001209,4543748.48,0.000145,4947614.92,0.0001692,5318606.91,0.0001934,5676710.55,0.0002175,6028646.16,0.0002417,6376786.93,0.0002659,6722187.08,0.0002901,7065486.02,0.0003142,7407144.03,0.0003384,7747469.74,0.0003626,8086695.38,0.0003867,8425012.7,0.0004109,8762569.14,0.0004351,9099480.82,0.0004593,9435842.46,0.0004834
1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0.672557658,0.121022214,1.136446183,20000,0.4,3,0,600,0.3,2550,0.000163014,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,985220.76,2.46E-05,1970441.52,4.93E-05,2955560.57,7.39E-05,3912204.48,9.86E-05,4661453.27,0.0001232,5273623.69,0.0001478,5832143.81,0.0001725,6366513.14,0.0001971,6891069.45,0.0002217,7410417.86,0.0002464,7926271.62,0.000271,8439653.3,0.0002957,8951163.72,0.0003203,9461219.32,0.0003449,9970102.32,0.0003696,10478036.14,0.0003942,10985193.31,0.0004188,11491702.71,0.0004435,11997658.86,0.0004681,12503139.1,0.0004928
1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0.661116647,0.20910482,1.279668029,20000,0.4,3,0,600,0.3,2550,0.000276868,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,889212.33,2.42E-05,1778424.65,4.85E-05,2667574.72,7.27E-05,3534557.65,9.69E-05,4241538.49,0.0001211,4771922.15,0.0001454,5228717.61,0.0001696,5655363.24,0.0001938,6068830.39,0.000218,6475858.45,0.0002423,6879127.64,0.0002665,7279818.89,0.0002907,7678572.95,0.0003149,8075845.06,0.0003392,8471924.69,0.0003634,8867020.43,0.0003876,9261296.72,0.0004118,9654872.47,0.0004361,10047857.07,0.0004603,10440337.5,0.0004845
1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0.805330863,0.284491803,1.400247552,20000,0.4,3,0,600,0.3,2550,0.000458854,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,980103.31,2.50E-05,1960206.63,5.00E-05,2939931.91,7.50E-05,3858497.41,0.0001,4565917.53,0.000125,5137572,0.00015,5651652.98,0.000175,6140784.78,0.0002,6619477.85,0.000225,7092462.04,0.00025,7561804.01,0.000275,8028595.98,0.0002999,8493512.52,0.0003249,8956983.14,0.0003499,9419302.66,0.0003749,9880693.83,0.0003999,10341305.44,0.0004249,10801264.37,0.0004499,11260671.04,0.0004749,11719605.77,0.0004999
1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.26372077,0.10017554,0.486058597,20000,0.4,3,0,600,0.3,2550,5.29E-05,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,939678.86,2.47E-05,1879357.72,4.94E-05,2818885.93,7.41E-05,3698580.42,9.88E-05,4359272.51,0.0001234,4871942.69,0.0001481,5331617,0.0001728,5765633.78,0.0001975,6187807.38,0.0002222,6603756.69,0.0002469,7015813.19,0.0002716,7425087.77,0.0002963,7832263.79,0.0003209,8237843.01,0.0003456,8642151.7,0.0003703,9045421.38,0.000395,9447842.48,0.0004197,9849549.43,0.0004444,10250644.92,0.0004691,10651213.9,0.0004938
1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0.59379721,0.296100735,1.077631196,20000,0.4,3,0,600,0.3,2550,0.000352134,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,920856.41,2.41E-05,1841712.82,4.83E-05,2762394.8,7.24E-05,3637698.96,9.65E-05,4325873.56,0.0001206,4847309.12,0.0001448,5300586.14,0.0001689,5728742.69,0.000193,6145564.64,0.0002171,6556173.99,0.0002413,6962821.48,0.0002654,7366666.09,0.0002895,7768420.08,0.0003137,8168531.88,0.0003378,8567338.83,0.0003619,8965067.71,0.000386,9361908.26,0.0004102,9757998.94,0.0004343,10153454.86,0.0004584,10548367.19,0.0004825
0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0.526315802,0.277594827,0.804577896,20000,0.4,3,0,600,0.3,2550,0.000292609,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,1020814.26,2.49E-05,2041628.53,4.97E-05,3060818.43,7.46E-05,3996553.25,9.94E-05,4746422.84,0.0001243,5363124.36,0.0001491,5923133.72,0.000174,6459972,0.0001989,6986492.44,0.0002237,7507422.71,0.0002486,8024656.32,0.0002734,8539200.26,0.0002983,9051704.98,0.0003232,9562632.86,0.000348,10072279.4,0.0003729,10580872.54,0.0003977,11088591.39,0.0004226,11595567.8,0.0004474,12101907.62,0.0004723,12607703.65,0.0004972
1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0.803828623,0.36267913,1.465640932,20000,0.4,3,0,600,0.3,2550,0.00058387,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,938489,2.46E-05,1876978,4.91E-05,2815277.76,7.37E-05,3702970.95,9.83E-05,4400394.6,0.0001228,4947021.09,0.0001474,5424138.21,0.0001719,5873669.82,0.0001965,6312212.79,0.0002211,6744826,0.0002456,7173678.05,0.0002702,7599862.81,0.0002948,8024086.26,0.0003193,8446811.53,0.0003439,8868323.91,0.0003684,9288826.56,0.000393,9708497.34,0.0004176,10127485.4,0.0004421,10545894.03,0.0004667,10963812.84,0.0004913
1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0.988581749,0.16340648,1.746670185,20000,0.4,3,0,600,0.3,2550,0.000323528,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,967233.04,2.46E-05,1934466.07,4.92E-05,2901214.65,7.39E-05,3815739.28,9.85E-05,4514787,0.0001231,5079580.73,0.0001477,5593276.78,0.0001723,6086488.96,0.0001969,6569481.36,0.0002216,7046564.7,0.0002462,7519842.46,0.0002708,7990375.28,0.0002954,8458813.57,0.00032,8925590.49,0.0003447,9391031.56,0.0003693,9855364.86,0.0003939,10318763.63,0.0004185,10781376.32,0.0004431,11243326.5,0.0004677,11704711,0.0004924
0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0.889003556,0.223910417,1.428367221,20000,0.4,3,0,600,0.3,2550,0.000398665,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,989590.13,2.45E-05,1979180.26,4.90E-05,2968680.85,7.35E-05,3917228.24,9.80E-05,4645558.05,0.0001225,5240614.65,0.000147,5783620.84,0.0001715,6303808.38,0.000196,6813100.24,0.0002205,7316587.8,0.000245,7816414.86,0.0002695,8313613.22,0.000294,8808811.63,0.0003185,9302471.13,0.000343,9794906.68,0.0003676,10286343.95,0.0003921,10776955.78,0.0004166,11266877.46,0.0004411,11756211.32,0.0004656,12245041.5,0.0004901
1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0.283937487,0.374597684,0.497643916,20000,0.4,3,0,600,0.3,2550,0.000213019,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,990658.52,2.41E-05,1981317.05,4.82E-05,2971146.11,7.23E-05,3904383.27,9.65E-05,4649781.68,0.0001206,5254011.05,0.0001447,5801161.94,0.0001688,6323276.03,0.0001929,6831639.37,0.000217,7331718.72,0.0002411,7826153.82,0.0002652,8316516.89,0.0002894,8803896.91,0.0003135,9288969.29,0.0003376,9772153.43,0.0003617,10253779.95,0.0003858,10734108.31,0.0004099,11213334.54,0.000434,11691605.92,0.0004582,12169046.31,0.0004823
1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0.280496726,0.166230689,0.454744042,20000,0.4,3,0,600,0.3,2550,9.34E-05,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,972237.13,2.42E-05,1944474.26,4.84E-05,2916552.34,7.26E-05,3826370.07,9.68E-05,4549855.9,0.0001209,5128151.56,0.0001451,5641016.44,0.0001693,6129149.4,0.0001935,6605466.59,0.0002177,7075044.29,0.0002419,7540323.82,0.0002661,8002523.43,0.0002903,8462343.65,0.0003145,8920260.72,0.0003387,9376642.64,0.0003628,9831778.65,0.000387,10285878,0.0004112,10739098.23,0.0004354,11191577.65,0.0004596,11643420.88,0.0004838
0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0.790397127,0.364731161,1.391137389,20000,0.4,3,0,600,0.3,2550,0.000577362,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,951173.9,2.44E-05,1902347.79,4.89E-05,2853329.44,7.33E-05,3752407.06,9.78E-05,4469321.24,0.0001222,5049321.84,0.0001466,5552087.39,0.0001711,6027858.17,0.0001955,6493668.54,0.00022,6954202.73,0.0002444,7411425.14,0.0002688,7866272.48,0.0002933,8319354.64,0.0003177,8771064.36,0.0003422,9221677.56,0.0003666,9671399.22,0.000391,10120389.86,0.0004155,10568764.87,0.0004399,11016618.14,0.0004644,11464029.94,0.0004888
1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0.588441639,0.25104291,0.891830783,20000,0.4,3,0,600,0.3,2550,0.000295857,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,1010363.49,2.47E-05,2020726.99,4.93E-05,3030864.21,7.40E-05,3965703.38,9.87E-05,4696931.63,0.0001233,5302673.33,0.000148,5847349.14,0.0001727,6367504.14,0.0001973,6876907.82,0.000222,7380402.69,0.0002467,7879967.03,0.0002714,8376693.09,0.000296,8871237.05,0.0003207,9364089.42,0.0003454,9855570.16,0.00037,10345936.7,0.0003947,10835379.89,0.0004194,11324059.72,0.000444,11812088.24,0.0004687,12299556.42,0.0004934
1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.648938241,0.221129453,1.058194741,20000,0.4,3,0,600,0.3,2550,0.000287396,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,985439.9,2.46E-05,1970879.8,4.91E-05,2956133.41,7.37E-05,3887982.96,9.83E-05,4613341.24,0.0001229,5206289.03,0.0001474,5740653.23,0.000172,6250155.94,0.0001966,6749034.25,0.0002211,7242404.75,0.0002457,7732278.72,0.0002703,8219675.59,0.0002948,8705202.98,0.0003194,9189274.26,0.000344,9672169.16,0.0003686,10154119.21,0.0003931,10635285.27,0.0004177,11115793.19,0.0004423,11595740.9,0.0004668,12075211.53,0.0004914
0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0.814287243,0.140709313,1.543172648,20000,0.4,3,0,600,0.3,2550,0.000229472,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,931205.12,2.46E-05,1862410.23,4.92E-05,2793285.54,7.39E-05,3701794.59,9.85E-05,4429483.04,0.0001231,4991746.76,0.0001477,5492658.95,0.0001724,5967643.06,0.000197,6432272.27,0.0002216,6891348.27,0.0002462,7346821.22,0.0002709,7799699.69,0.0002955,8250626.33,0.0003201,8700045.77,0.0003447,9148251.91,0.0003694,9595473.34,0.000394,10041867.49,0.0004186,10487569.16,0.0004432,10932684.69,0.0004679,11377295.32,0.0004925
0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0.954087976,0.299549521,1.716265452,20000,0.4,3,0,600,0.3,2550,0.000572384,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,945586.67,2.45E-05,1891173.34,4.89E-05,2836665.49,7.34E-05,3743119.91,9.79E-05,4435607.78,0.0001224,4982034.23,0.0001468,5472483.58,0.0001713,5934639.17,0.0001958,6384766.83,0.0002202,6829006.77,0.0002447,7269492.27,0.0002692,7707275.12,0.0002937,8143021.59,0.0003181,8577186.51,0.0003426,9010095.22,0.0003671,9441972.67,0.0003915,9872979.41,0.000416,10303260.45,0.0004405,10732928.94,0.000465,11162053.51,0.0004894
1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0.210935699,0.204487003,0.326102996,20000,0.4,3,0,600,0.3,2550,8.64E-05,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,1049195.43,2.45E-05,2098390.86,4.91E-05,3147116.47,7.36E-05,4134406.19,9.81E-05,4947659.59,0.0001227,5630213.55,0.0001472,6255225.86,0.0001717,6856038.45,0.0001963,7445745,0.0002208,8028909.14,0.0002453,8607694.4,0.0002699,9183264.35,0.0002944,9756316.3,0.0003189,10327322.63,0.0003435,10896660.99,0.000368,11464612.2,0.0003925,12031384.16,0.000417,12597152.75,0.0004416,13162070.64,0.0004661,13726253.72,0.0004906
0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0.946121482,0.10460479,1.623365754,20000,0.4,3,0,600,0.3,2550,0.000198211,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,983225.58,2.46E-05,1966451.15,4.93E-05,2949508.03,7.39E-05,3892890.66,9.86E-05,4608120.3,0.0001232,5202743.49,0.0001478,5749942.02,0.0001725,6275269.28,0.0001971,6791072.64,0.0002218,7301328.15,0.0002464,7807672.38,0.000271,8311195.84,0.0002957,8812621.26,0.0003203,9312417.6,0.000345,9810892.16,0.0003696,10308289.59,0.0003942,10804788.7,0.0004189,11300525.47,0.0004435,11795596.26,0.0004682,12290091.02,0.0004928
0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0.630239646,0.336770085,1.260347904,20000,0.4,3,0,600,0.3,2550,0.000425079,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,838203.4,2.46E-05,1676406.8,4.92E-05,2514590.77,7.38E-05,3336445.81,9.84E-05,3990383.38,0.000123,4456388.79,0.0001476,4841073.12,0.0001722,5192687.72,0.0001968,5532063.97,0.0002214,5865242.21,0.000246,6194547.61,0.0002706,6521029.24,0.0002952,6845353.19,0.0003198,7167992.39,0.0003443,7489266.82,0.0003689,7809443.36,0.0003935,8128703.19,0.0004181,8447187.68,0.0004427,8765002.22,0.0004673,9082235.03,0.0004919
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0.658572959,0.184375359,1.169818543,20000,0.4,3,0,600,0.3,2550,0.000243185,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,965424.75,2.48E-05,1930849.5,4.96E-05,2896222.83,7.44E-05,3816988.26,9.92E-05,4521368.48,0.000124,5084178.89,0.0001487,5590170.43,0.0001735,6072986.39,0.0001983,6544936.77,0.0002231,7010900.32,0.0002479,7473078.06,0.0002727,7932627.81,0.0002975,8390241.23,0.0003223,8846365.96,0.0003471,9301285.23,0.0003719,9755205.57,0.0003966,10208299.78,0.0004214,10660706.98,0.0004462,11112527.45,0.000471,11563843.83,0.0004958
